fecha,Kind,Number,variable
2020-07-20,FB,3.2369073845562752,Comisaría
2020-07-21,FB,1.7752301065982117,Comisaría
2020-07-22,FB,1.991277063971555,Comisaría
2020-07-23,FB,1.3823888779319469,Comisaría
2020-07-24,FB,1.0766014913347406,Comisaría
2020-07-25,FB,3.8850537506786553,Comisaría
2020-07-26,FB,4.351551519548359,Comisaría
2020-07-27,FB,3.330037877386504,Comisaría
2020-07-28,FB,1.900836976383856,Comisaría
2020-07-29,FB,2.1436589179334367,Comisaría
2020-07-30,FB,1.555335933909698,Comisaría
2020-07-31,FB,1.2635834414429445,Comisaría
2020-08-01,FB,4.07941483627109,Comisaría
2020-08-02,FB,4.546707478987078,Comisaría
2020-08-03,FB,3.519669393295184,Comisaría
2020-08-04,FB,2.07907435846411,Comisaría
2020-08-05,FB,2.3052530080158493,Comisaría
2020-08-06,FB,1.6958106050999908,Comisaría
2020-08-07,FB,1.3793655725462495,Comisaría
2020-08-08,FB,4.167938262439739,Comisaría
2020-08-09,FB,4.606488133144392,Comisaría
2020-08-10,FB,3.5503496409062376,Comisaría
2020-08-11,FB,2.0814353694804435,Comisaría
2020-08-12,FB,2.281194881571106,Comisaría
2020-08-13,FB,1.6483008411630036,Comisaría
2020-08-14,FB,1.3123573464020097,Comisaría
2020-08-15,FB,4.086260779508598,Comisaría
2020-08-16,FB,4.5157121003988205,Comisaría
2020-08-17,FB,3.1883429325647006,Comisaría
2020-08-18,FB,1.9913449826992424,Comisaría
2020-08-19,FB,2.2015304042059007,Comisaría
2020-08-20,FB,1.585897200785348,Comisaría
2020-08-21,FB,1.2738925806391936,Comisaría
2020-08-22,FB,4.078065945710892,Comisaría
2020-08-23,FB,4.543589900698709,Comisaría
2020-08-24,FB,3.525688659950112,Comisaría
2020-08-25,FB,2.1058425744785723,Comisaría
2020-08-26,FB,2.364757220236193,Comisaría
2020-08-27,FB,1.800068312655156,Comisaría
2020-08-28,FB,1.5400768705596333,Comisaría
2020-08-29,FB,4.396144200176156,Comisaría
2020-08-30,FB,4.9122446917568965,Comisaría
2020-08-31,FB,3.9424263044427628,Comisaría
2020-09-01,FB,2.5670465868851857,Comisaría
2020-09-02,FB,2.8657718157314522,Comisaría
2020-09-03,FB,2.335309698243903,Comisaría
2020-09-04,FB,2.1031693050714764,Comisaría
2020-09-05,FB,4.980077129792047,Comisaría
2020-09-06,FB,5.5095466945905915,Comisaría
2020-09-07,FB,4.545351121316984,Comisaría
2020-09-08,FB,3.1677661881440278,Comisaría
2020-09-09,FB,3.456571264727931,Comisaría
2020-09-10,FB,2.9087785259679477,Comisaría
2020-09-11,FB,2.6523842086709166,Comisaría
2020-09-12,FB,5.498771047532837,Comisaría
2020-09-13,FB,5.99225968462471,Comisaría
2020-09-14,FB,4.987558971210687,Comisaría
2020-09-15,FB,3.565983292545681,Comisaría
2020-09-16,FB,3.8084250135767257,Comisaría
2020-09-17,FB,3.213053225229044,Comisaría
2020-09-18,FB,2.909033389328568,Comisaría
2020-09-19,FB,5.70889788284528,Comisaría
2020-09-20,FB,6.1580661074066265,Comisaría
2020-09-21,FB,5.112264938100926,Comisaría
2020-09-22,FB,3.6537184576306485,Comisaría
2020-09-23,FB,3.8640958269971173,Comisaría
2020-09-24,FB,3.2421891432913412,Comisaría
2020-09-25,FB,2.9176164524656296,Comisaría
2020-09-26,FB,5.703180371547153,Comisaría
2020-09-27,FB,6.1443813112070025,Comisaría
2020-09-28,FB,5.096836260548953,Comisaría
2020-09-29,FB,3.6424721252692294,Comisaría
2020-09-30,FB,3.862482372230531,Comisaría
2020-10-01,FB,3.255018591853388,Comisaría
2020-10-02,FB,2.9489117729451113,Comisaría
2020-10-03,FB,5.756053247076263,Comisaría
2020-10-04,FB,6.220933685766793,Comisaría
2020-10-05,FB,5.198090410840229,Comisaría
2020-10-06,FB,3.7683312328488285,Comisaría
2020-10-07,FB,4.011722740798412,Comisaría
2020-10-08,FB,3.4253137937410907,Comisaría
2020-10-09,FB,3.1368881401151127,Comisaría
2020-10-10,FB,5.957375269258572,Comisaría
2020-10-11,FB,6.430417064323512,Comisaría
2020-10-12,FB,2.656168217726023,Comisaría
2020-10-13,FB,3.975898774912036,Comisaría
2020-10-14,FB,4.208283688152821,Comisaría
2020-10-15,FB,3.6038537870688074,Comisaría
2020-10-16,FB,3.2903976458249713,Comisaría
2020-10-17,FB,6.079045723899762,Comisaría
2020-10-18,FB,6.513833471587255,Comisaría
2020-10-19,FB,5.449164539860279,Comisaría
2020-10-20,FB,3.9660418638276944,Comisaría
2020-10-21,FB,4.145054328944202,Comisaría
2020-10-22,FB,3.4840897949701084,Comisaría
2020-10-23,FB,3.1120686645910705,Comisaría
2020-10-24,FB,5.841327591970728,Comisaría
2020-10-25,FB,6.217151607743265,Comisaría
2020-10-26,FB,5.095205071842123,Comisaría
2020-10-27,FB,3.5577300743803137,Comisaría
2020-10-28,FB,3.6865008554380996,Comisaría
2020-10-29,FB,2.980505868103992,Comisaría
2020-10-30,FB,2.569652486065797,Comisaría
2020-10-31,FB,5.267124709230987,Comisaría
2020-11-01,FB,5.618892825688784,Comisaría
2020-11-02,FB,4.481126029245206,Comisaría
2020-11-03,FB,2.9363770911813227,Comisaría
2020-11-04,FB,3.0665280142896916,Comisaría
2020-11-05,FB,2.370468519693432,Comisaría
2020-11-06,FB,1.9778024585777816,Comisaría
2020-11-07,FB,4.7012124547583,Comisaría
2020-11-08,FB,5.085981553329437,Comisaría
2020-11-09,FB,3.987422560483473,Comisaría
2020-11-10,FB,2.487083737851484,Comisaría
2020-11-11,FB,2.6657192336562643,Comisaría
2020-11-12,FB,2.0209954610470042,Comisaría
2020-11-13,FB,1.6812277973840464,Comisaría
2020-11-14,FB,4.4577771337530665,Comisaría
2020-11-15,FB,4.89460423484113,Comisaría
2020-11-16,FB,3.8457317629264836,Comisaría
2020-11-17,FB,2.391481802452195,Comisaría
2020-11-18,FB,2.611476467399072,Comisaría
2020-11-19,FB,2.0023720483140908,Comisaría
2020-11-20,FB,1.5359348765107135,Comisaría
2020-11-21,FB,4.489886392721614,Comisaría
2020-11-22,FB,4.940619187266497,Comisaría
2020-11-23,FB,3.8975262813210945,Comisaría
2020-11-24,FB,2.4408183976251547,Comisaría
2020-11-25,FB,2.6502123390109458,Comisaría
2020-11-26,FB,2.0226623465808196,Comisaría
2020-11-27,FB,1.6861137375016497,Comisaría
2020-11-28,FB,4.451907975588805,Comisaría
2020-11-29,FB,4.864336973322595,Comisaría
2020-11-30,FB,3.778096533754489,Comisaría
2020-12-01,FB,2.2745070367175733,Comisaría
2020-12-02,FB,2.4344894233066916,Comisaría
2020-12-03,FB,1.7562675973449124,Comisaría
2020-12-04,FB,1.3690917627293322,Comisaría
2020-12-05,FB,4.085612602334812,Comisaría
2020-12-06,FB,4.451404854350595,Comisaría
2020-12-07,FB,3.322390937937164,Comisaría
2020-12-08,FB,1.7535937720204016,Comisaría
2020-12-09,FB,1.90928519574426,Comisaría
2020-12-10,FB,1.20626862012356,Comisaría
2020-12-11,FB,0.8019794148102859,Comisaría
2020-12-12,FB,3.50964488641481,Comisaría
2020-12-13,FB,3.875235808083827,Comisaría
2020-12-14,FB,2.754882672157124,Comisaría
2020-12-15,FB,1.2310652545275507,Comisaría
2020-12-16,FB,1.3855641976906181,Comisaría
2020-12-17,FB,0.7171462087699134,Comisaría
2020-12-18,FB,0.3552776858595563,Comisaría
2020-12-19,FB,3.1124967850219014,Comisaría
2020-12-20,FB,3.5339424038742058,Comisaría
2020-12-21,FB,2.4747904729349104,Comisaría
2020-12-22,FB,1.0164659375036003,Comisaría
2020-12-23,FB,1.2396185565483093,Comisaría
2020-12-24,FB,0.6418335045287451,Comisaría
2020-12-25,FB,5.647085079757925,Comisaría
2020-12-26,FB,3.179564110653334,Comisaría
2020-12-27,FB,3.670373329976539,Comisaría
2020-12-28,FB,2.67784654050983,Comisaría
2020-12-29,FB,1.2823534263571086,Comisaría
2020-12-30,FB,1.5635812709633425,Comisaría
2020-12-31,FB,1.0182629679304982,Comisaría
2017-01-01,Observed,8.0,Víctima
2017-01-02,Observed,16.0,Víctima
2017-01-03,Observed,13.0,Víctima
2017-01-04,Observed,16.0,Víctima
2017-01-05,Observed,15.0,Víctima
2017-01-06,Observed,6.0,Víctima
2017-01-07,Observed,9.0,Víctima
2017-01-08,Observed,4.0,Víctima
2017-01-09,Observed,11.0,Víctima
2017-01-10,Observed,5.0,Víctima
2017-01-11,Observed,9.0,Víctima
2017-01-12,Observed,21.0,Víctima
2017-01-13,Observed,13.0,Víctima
2017-01-14,Observed,5.0,Víctima
2017-01-15,Observed,6.0,Víctima
2017-01-16,Observed,18.0,Víctima
2017-01-17,Observed,10.0,Víctima
2017-01-18,Observed,12.0,Víctima
2017-01-19,Observed,11.0,Víctima
2017-01-20,Observed,10.0,Víctima
2017-01-21,Observed,7.0,Víctima
2017-01-22,Observed,6.0,Víctima
2017-01-23,Observed,15.0,Víctima
2017-01-24,Observed,9.0,Víctima
2017-01-25,Observed,9.0,Víctima
2017-01-26,Observed,12.0,Víctima
2017-01-27,Observed,14.0,Víctima
2017-01-28,Observed,7.0,Víctima
2017-01-29,Observed,2.0,Víctima
2017-01-30,Observed,5.0,Víctima
2017-01-31,Observed,7.0,Víctima
2017-02-01,Observed,12.0,Víctima
2017-02-02,Observed,10.0,Víctima
2017-02-03,Observed,8.0,Víctima
2017-02-04,Observed,5.0,Víctima
2017-02-05,Observed,6.0,Víctima
2017-02-06,Observed,12.0,Víctima
2017-02-07,Observed,5.0,Víctima
2017-02-08,Observed,11.0,Víctima
2017-02-09,Observed,9.0,Víctima
2017-02-10,Observed,6.0,Víctima
2017-02-11,Observed,14.0,Víctima
2017-02-12,Observed,4.0,Víctima
2017-02-13,Observed,8.0,Víctima
2017-02-14,Observed,8.0,Víctima
2017-02-15,Observed,11.0,Víctima
2017-02-16,Observed,11.0,Víctima
2017-02-17,Observed,11.0,Víctima
2017-02-18,Observed,4.0,Víctima
2017-02-19,Observed,10.0,Víctima
2017-02-20,Observed,15.0,Víctima
2017-02-21,Observed,5.0,Víctima
2017-02-22,Observed,6.0,Víctima
2017-02-23,Observed,10.0,Víctima
2017-02-24,Observed,10.0,Víctima
2017-02-25,Observed,11.0,Víctima
2017-02-26,Observed,9.0,Víctima
2017-02-27,Observed,6.0,Víctima
2017-02-28,Observed,7.0,Víctima
2017-03-01,Observed,16.0,Víctima
2017-03-02,Observed,4.0,Víctima
2017-03-03,Observed,11.0,Víctima
2017-03-04,Observed,5.0,Víctima
2017-03-05,Observed,6.0,Víctima
2017-03-06,Observed,17.0,Víctima
2017-03-07,Observed,7.0,Víctima
2017-03-08,Observed,8.0,Víctima
2017-03-09,Observed,7.0,Víctima
2017-03-10,Observed,9.0,Víctima
2017-03-11,Observed,9.0,Víctima
2017-03-12,Observed,4.0,Víctima
2017-03-13,Observed,8.0,Víctima
2017-03-14,Observed,18.0,Víctima
2017-03-15,Observed,9.0,Víctima
2017-03-16,Observed,11.0,Víctima
2017-03-17,Observed,11.0,Víctima
2017-03-18,Observed,12.0,Víctima
2017-03-19,Observed,7.0,Víctima
2017-03-20,Observed,8.0,Víctima
2017-03-21,Observed,7.0,Víctima
2017-03-22,Observed,12.0,Víctima
2017-03-23,Observed,13.0,Víctima
2017-03-24,Observed,6.0,Víctima
2017-03-25,Observed,10.0,Víctima
2017-03-26,Observed,11.0,Víctima
2017-03-27,Observed,13.0,Víctima
2017-03-28,Observed,12.0,Víctima
2017-03-29,Observed,16.0,Víctima
2017-03-30,Observed,8.0,Víctima
2017-03-31,Observed,9.0,Víctima
2017-04-01,Observed,7.0,Víctima
2017-04-02,Observed,8.0,Víctima
2017-04-03,Observed,7.0,Víctima
2017-04-04,Observed,10.0,Víctima
2017-04-05,Observed,6.0,Víctima
2017-04-06,Observed,1.0,Víctima
2017-04-07,Observed,8.0,Víctima
2017-04-08,Observed,7.0,Víctima
2017-04-09,Observed,11.0,Víctima
2017-04-10,Observed,7.0,Víctima
2017-04-11,Observed,16.0,Víctima
2017-04-12,Observed,9.0,Víctima
2017-04-13,Observed,10.0,Víctima
2017-04-14,Observed,4.0,Víctima
2017-04-15,Observed,10.0,Víctima
2017-04-16,Observed,5.0,Víctima
2017-04-17,Observed,10.0,Víctima
2017-04-18,Observed,9.0,Víctima
2017-04-19,Observed,11.0,Víctima
2017-04-20,Observed,6.0,Víctima
2017-04-21,Observed,7.0,Víctima
2017-04-22,Observed,8.0,Víctima
2017-04-23,Observed,5.0,Víctima
2017-04-24,Observed,12.0,Víctima
2017-04-25,Observed,5.0,Víctima
2017-04-26,Observed,8.0,Víctima
2017-04-27,Observed,2.0,Víctima
2017-04-28,Observed,9.0,Víctima
2017-04-29,Observed,6.0,Víctima
2017-04-30,Observed,9.0,Víctima
2017-05-01,Observed,8.0,Víctima
2017-05-02,Observed,10.0,Víctima
2017-05-03,Observed,8.0,Víctima
2017-05-04,Observed,6.0,Víctima
2017-05-05,Observed,9.0,Víctima
2017-05-06,Observed,11.0,Víctima
2017-05-07,Observed,7.0,Víctima
2017-05-08,Observed,10.0,Víctima
2017-05-09,Observed,7.0,Víctima
2017-05-10,Observed,7.0,Víctima
2017-05-11,Observed,7.0,Víctima
2017-05-12,Observed,2.0,Víctima
2017-05-13,Observed,3.0,Víctima
2017-05-14,Observed,3.0,Víctima
2017-05-15,Observed,7.0,Víctima
2017-05-16,Observed,8.0,Víctima
2017-05-17,Observed,5.0,Víctima
2017-05-18,Observed,5.0,Víctima
2017-05-19,Observed,7.0,Víctima
2017-05-20,Observed,5.0,Víctima
2017-05-21,Observed,3.0,Víctima
2017-05-22,Observed,7.0,Víctima
2017-05-23,Observed,7.0,Víctima
2017-05-24,Observed,4.0,Víctima
2017-05-25,Observed,5.0,Víctima
2017-05-26,Observed,4.0,Víctima
2017-05-27,Observed,6.0,Víctima
2017-05-28,Observed,7.0,Víctima
2017-05-29,Observed,3.0,Víctima
2017-05-30,Observed,11.0,Víctima
2017-05-31,Observed,5.0,Víctima
2017-06-01,Observed,6.0,Víctima
2017-06-02,Observed,8.0,Víctima
2017-06-03,Observed,5.0,Víctima
2017-06-04,Observed,4.0,Víctima
2017-06-05,Observed,3.0,Víctima
2017-06-06,Observed,6.0,Víctima
2017-06-07,Observed,6.0,Víctima
2017-06-08,Observed,3.0,Víctima
2017-06-09,Observed,2.0,Víctima
2017-06-10,Observed,5.0,Víctima
2017-06-11,Observed,4.0,Víctima
2017-06-12,Observed,7.0,Víctima
2017-06-13,Observed,5.0,Víctima
2017-06-14,Observed,3.0,Víctima
2017-06-15,Observed,5.0,Víctima
2017-06-16,Observed,3.0,Víctima
2017-06-17,Observed,5.0,Víctima
2017-06-18,Observed,7.0,Víctima
2017-06-19,Observed,9.0,Víctima
2017-06-20,Observed,7.0,Víctima
2017-06-21,Observed,9.0,Víctima
2017-06-22,Observed,9.0,Víctima
2017-06-23,Observed,8.0,Víctima
2017-06-24,Observed,1.0,Víctima
2017-06-25,Observed,5.0,Víctima
2017-06-26,Observed,2.0,Víctima
2017-06-27,Observed,11.0,Víctima
2017-06-28,Observed,10.0,Víctima
2017-06-29,Observed,4.0,Víctima
2017-06-30,Observed,7.0,Víctima
2017-07-01,Observed,9.0,Víctima
2017-07-02,Observed,4.0,Víctima
2017-07-03,Observed,11.0,Víctima
2017-07-04,Observed,12.0,Víctima
2017-07-05,Observed,5.0,Víctima
2017-07-06,Observed,7.0,Víctima
2017-07-07,Observed,6.0,Víctima
2017-07-08,Observed,3.0,Víctima
2017-07-09,Observed,4.0,Víctima
2017-07-10,Observed,12.0,Víctima
2017-07-11,Observed,4.0,Víctima
2017-07-12,Observed,7.0,Víctima
2017-07-13,Observed,5.0,Víctima
2017-07-14,Observed,6.0,Víctima
2017-07-15,Observed,9.0,Víctima
2017-07-16,Observed,5.0,Víctima
2017-07-17,Observed,6.0,Víctima
2017-07-18,Observed,7.0,Víctima
2017-07-19,Observed,4.0,Víctima
2017-07-20,Observed,3.0,Víctima
2017-07-21,Observed,8.0,Víctima
2017-07-22,Observed,4.0,Víctima
2017-07-23,Observed,6.0,Víctima
2017-07-24,Observed,7.0,Víctima
2017-07-25,Observed,5.0,Víctima
2017-07-26,Observed,9.0,Víctima
2017-07-27,Observed,2.0,Víctima
2017-07-28,Observed,6.0,Víctima
2017-07-29,Observed,11.0,Víctima
2017-07-30,Observed,3.0,Víctima
2017-07-31,Observed,7.0,Víctima
2017-08-01,Observed,7.0,Víctima
2017-08-02,Observed,6.0,Víctima
2017-08-03,Observed,3.0,Víctima
2017-08-04,Observed,5.0,Víctima
2017-08-05,Observed,8.0,Víctima
2017-08-06,Observed,5.0,Víctima
2017-08-07,Observed,8.0,Víctima
2017-08-08,Observed,4.0,Víctima
2017-08-09,Observed,7.0,Víctima
2017-08-10,Observed,4.0,Víctima
2017-08-11,Observed,7.0,Víctima
2017-08-12,Observed,2.0,Víctima
2017-08-13,Observed,8.0,Víctima
2017-08-14,Observed,3.0,Víctima
2017-08-15,Observed,3.0,Víctima
2017-08-16,Observed,5.0,Víctima
2017-08-17,Observed,8.0,Víctima
2017-08-18,Observed,5.0,Víctima
2017-08-19,Observed,2.0,Víctima
2017-08-20,Observed,8.0,Víctima
2017-08-21,Observed,5.0,Víctima
2017-08-22,Observed,8.0,Víctima
2017-08-23,Observed,4.0,Víctima
2017-08-24,Observed,11.0,Víctima
2017-08-25,Observed,3.0,Víctima
2017-08-26,Observed,8.0,Víctima
2017-08-27,Observed,4.0,Víctima
2017-08-28,Observed,7.0,Víctima
2017-08-29,Observed,9.0,Víctima
2017-08-30,Observed,6.0,Víctima
2017-08-31,Observed,8.0,Víctima
2017-09-01,Observed,7.0,Víctima
2017-09-02,Observed,7.0,Víctima
2017-09-03,Observed,1.0,Víctima
2017-09-04,Observed,8.0,Víctima
2017-09-05,Observed,7.0,Víctima
2017-09-06,Observed,7.0,Víctima
2017-09-07,Observed,4.0,Víctima
2017-09-08,Observed,4.0,Víctima
2017-09-09,Observed,5.0,Víctima
2017-09-10,Observed,5.0,Víctima
2017-09-11,Observed,8.0,Víctima
2017-09-12,Observed,4.0,Víctima
2017-09-13,Observed,10.0,Víctima
2017-09-14,Observed,2.0,Víctima
2017-09-15,Observed,4.0,Víctima
2017-09-16,Observed,5.0,Víctima
2017-09-17,Observed,4.0,Víctima
2017-09-18,Observed,4.0,Víctima
2017-09-19,Observed,4.0,Víctima
2017-09-20,Observed,11.0,Víctima
2017-09-21,Observed,4.0,Víctima
2017-09-22,Observed,1.0,Víctima
2017-09-23,Observed,5.0,Víctima
2017-09-24,Observed,6.0,Víctima
2017-09-25,Observed,3.0,Víctima
2017-09-26,Observed,10.0,Víctima
2017-09-27,Observed,4.0,Víctima
2017-09-28,Observed,5.0,Víctima
2017-09-29,Observed,9.0,Víctima
2017-09-30,Observed,6.0,Víctima
2017-10-01,Observed,1.0,Víctima
2017-10-02,Observed,6.0,Víctima
2017-10-03,Observed,9.0,Víctima
2017-10-04,Observed,7.0,Víctima
2017-10-05,Observed,7.0,Víctima
2017-10-06,Observed,4.0,Víctima
2017-10-07,Observed,6.0,Víctima
2017-10-08,Observed,5.0,Víctima
2017-10-09,Observed,10.0,Víctima
2017-10-10,Observed,5.0,Víctima
2017-10-11,Observed,9.0,Víctima
2017-10-12,Observed,4.0,Víctima
2017-10-13,Observed,4.0,Víctima
2017-10-14,Observed,6.0,Víctima
2017-10-15,Observed,3.0,Víctima
2017-10-16,Observed,7.0,Víctima
2017-10-17,Observed,5.0,Víctima
2017-10-18,Observed,7.0,Víctima
2017-10-19,Observed,3.0,Víctima
2017-10-20,Observed,4.0,Víctima
2017-10-21,Observed,2.0,Víctima
2017-10-22,Observed,5.0,Víctima
2017-10-23,Observed,8.0,Víctima
2017-10-24,Observed,10.0,Víctima
2017-10-25,Observed,4.0,Víctima
2017-10-26,Observed,5.0,Víctima
2017-10-27,Observed,3.0,Víctima
2017-10-28,Observed,5.0,Víctima
2017-10-29,Observed,2.0,Víctima
2017-10-30,Observed,5.0,Víctima
2017-10-31,Observed,5.0,Víctima
2017-11-01,Observed,8.0,Víctima
2017-11-02,Observed,6.0,Víctima
2017-11-03,Observed,5.0,Víctima
2017-11-04,Observed,2.0,Víctima
2017-11-05,Observed,3.0,Víctima
2017-11-06,Observed,7.0,Víctima
2017-11-07,Observed,9.0,Víctima
2017-11-08,Observed,5.0,Víctima
2017-11-09,Observed,6.0,Víctima
2017-11-10,Observed,4.0,Víctima
2017-11-11,Observed,1.0,Víctima
2017-11-12,Observed,3.0,Víctima
2017-11-13,Observed,11.0,Víctima
2017-11-14,Observed,8.0,Víctima
2017-11-15,Observed,8.0,Víctima
2017-11-16,Observed,6.0,Víctima
2017-11-17,Observed,6.0,Víctima
2017-11-18,Observed,8.0,Víctima
2017-11-19,Observed,5.0,Víctima
2017-11-20,Observed,7.0,Víctima
2017-11-21,Observed,5.0,Víctima
2017-11-22,Observed,5.0,Víctima
2017-11-23,Observed,1.0,Víctima
2017-11-24,Observed,1.0,Víctima
2017-11-25,Observed,3.0,Víctima
2017-11-26,Observed,4.0,Víctima
2017-11-27,Observed,6.0,Víctima
2017-11-28,Observed,5.0,Víctima
2017-11-29,Observed,9.0,Víctima
2017-11-30,Observed,5.0,Víctima
2017-12-01,Observed,6.0,Víctima
2017-12-02,Observed,1.0,Víctima
2017-12-03,Observed,9.0,Víctima
2017-12-04,Observed,8.0,Víctima
2017-12-05,Observed,1.0,Víctima
2017-12-06,Observed,7.0,Víctima
2017-12-07,Observed,2.0,Víctima
2017-12-08,Observed,2.0,Víctima
2017-12-09,Observed,6.0,Víctima
2017-12-10,Observed,5.0,Víctima
2017-12-11,Observed,6.0,Víctima
2017-12-12,Observed,4.0,Víctima
2017-12-13,Observed,7.0,Víctima
2017-12-14,Observed,3.0,Víctima
2017-12-15,Observed,13.0,Víctima
2017-12-16,Observed,4.0,Víctima
2017-12-17,Observed,4.0,Víctima
2017-12-18,Observed,1.0,Víctima
2017-12-19,Observed,2.0,Víctima
2017-12-20,Observed,5.0,Víctima
2017-12-21,Observed,3.0,Víctima
2017-12-22,Observed,7.0,Víctima
2017-12-23,Observed,2.0,Víctima
2017-12-24,Observed,1.0,Víctima
2017-12-25,Observed,1.0,Víctima
2017-12-26,Observed,6.0,Víctima
2017-12-27,Observed,6.0,Víctima
2017-12-28,Observed,10.0,Víctima
2017-12-29,Observed,4.0,Víctima
2017-12-30,Observed,7.0,Víctima
2017-12-31,Observed,5.0,Víctima
2018-01-01,Observed,2.0,Víctima
2018-01-02,Observed,3.0,Víctima
2018-01-03,Observed,9.0,Víctima
2018-01-04,Observed,7.0,Víctima
2018-01-05,Observed,6.0,Víctima
2018-01-06,Observed,6.0,Víctima
2018-01-07,Observed,2.0,Víctima
2018-01-08,Observed,8.0,Víctima
2018-01-09,Observed,4.0,Víctima
2018-01-10,Observed,2.0,Víctima
2018-01-11,Observed,9.0,Víctima
2018-01-12,Observed,6.0,Víctima
2018-01-13,Observed,4.0,Víctima
2018-01-14,Observed,5.0,Víctima
2018-01-15,Observed,9.0,Víctima
2018-01-16,Observed,6.0,Víctima
2018-01-17,Observed,7.0,Víctima
2018-01-18,Observed,4.0,Víctima
2018-01-19,Observed,5.0,Víctima
2018-01-20,Observed,2.0,Víctima
2018-01-21,Observed,4.0,Víctima
2018-01-22,Observed,5.0,Víctima
2018-01-23,Observed,9.0,Víctima
2018-01-24,Observed,8.0,Víctima
2018-01-25,Observed,6.0,Víctima
